user,item,label,reviews,review_emb1,review_emb2,review_emb3,review_emb4,review_emb5,review_emb6
29,428,4,The food at the Aqua restaurant was WAY over priced  for  people for a buffet breakfast,12.037559,-3.917934,3.0593393,1.3461434,1.5918902,0.61722714
29,428,5,This hotel is the best experience I have had with any hotel in quite some time The staff was first rate and they treated you as a true guest The food was outstanding and everything was calm and respectfully I encourage any business traveler to choose this hotel if you are staying in the Linthicum Heights area,-3.6426656,1.6809895,-0.034132972,0.34530035,0.28315142,-0.21133222
29,428,5,From the beginning to the end of my stay the hotel staff was extremely accommodating I would definitely recommend this hotel to anyone,1.3260292,-0.8084201,-0.9012169,0.70193833,-0.80959666,0.050820667
29,428,5,The staff was excellent personable and very helpful The hotel is top quality flat screen TV internet connectivity and just  months old at the time I visited,-0.34360102,-0.838987,-1.1110637,-0.14013667,-0.4513546,0.87602454
29,428,2,The staff was not at the desk and when they finally came out ignored me and took another person in front of me When it was time to check out they could not print me a receipt and said they would email me but never did,-2.1284168,0.38794836,0.9916997,0.0021169751,-1.390377,1.5554775
29,428,4,Hotel was good overall Good was okay Desk staff waitresses and bartenders were great Would recommend it to a friend,-6.399716,-2.0863395,0.8796717,0.021832533,0.84312207,0.047363672
29,428,5,I was stranded in Baltimore for the night and needed a hotel near the airport I reserved a room and called for a pickup They were there within minutes and I was at the hotel in  minutes,-0.38834846,0.2104385,-0.8896706,0.36855218,0.8763876,-1.2842051
29,428,3,The hotel staff convey professionalism with the hotel guests Rooms very clean The chair in the room needs to be updated and the elevator carpets need spot cleaning or be replaced,-5.64022,-2.9838855,1.2644758,0.24556749,-0.68156046,1.1389341
29,428,5,Very clean relatively new hotel Flatscreen tvs in rooms and great restaurant on ground level Highly recommended for business travelers If you are looking to really enjoy Baltimore and relax this may not be the hotel for you You will end up spending a lot of for cab rides,-2.2015522,-0.69694066,-0.9325838,0.47890073,0.86579823,-0.9712467
29,428,3,This was a weekend get away for my husbands birthday When we first arrived the receptionist was pleasant but screwed up my information Kept telling me that my credit card had declined I had booked through another travel company when I clearly showed her my reservation status verified that my credit card was in good standing She then goes get a manager who had gotten everything taken care of but did not apologize on their end After going through that holding up the line because she was the only one working she then tells us that the computer was down so she could not issue us room keys We asked what were we supposed to do She said that she would send house keeping to out floor to let us in House keeping even struggled to get in had to get another person to open the door Finally enter the room checked it thoroughly Room was dusty bathroom sink was clogged when I washed my hands Take a shower later on and water leaked all over bathroom floor Checked back  hours later for the room keys she told us the machine was still down so we had to wait an additional hour or so Upon check out the next morning a different young lady ask how was our stay I explained briefly our experience She then tried to cover up for the hotel saying Oh its just that the building is older and gave us a free breakfast ticket which the food was nasty Luke warm NOT HOT Very disappointed Will not be staying here again,3.200313,4.0852857,0.09571346,0.92489076,-0.83233917,0.16040657
264,428,5,I just needed to crash before an early morning flight The airport shuttle service was fast and courteous the hotel bar was relaxing for a nightcap and the room had everything I needed including a quiet night,1.6570388,-1.7005842,-1.5840518,-0.57367253,0.4530495,-1.0064397
29,428,4,One night stay near BWI airport which was fine for what it was,-0.6915434,-2.5288074,-0.8173343,-0.30066365,0.8432604,-0.4035239
29,428,5,The Hilton BWI was wonderful We were greeted by staff that was friendly and helpful The room was absolutely great I was shocked by the  in Plasma TV with HD programming The service was excellent I would recommend this hotel to anyone as the price is right I will be staying there with my wife again,-2.4942667,0.7708846,-0.97979337,0.7663057,0.5311879,-0.28380123
29,428,5,Very nice hotel with many conveniences We selected because they provide a shuttle to the airport and downtown We were able to stay without having to rent a car,-5.5181646,-1.8022255,0.07838315,0.7811601,-0.16996121,0.55543983
29,428,4,We enjoyed our stay at this establishment The king size room was very comfortable the bedding and mattress type in particular One aspect of the room that I thoroughly appreciated was the ability to control the climate In many hotels the thermostats are locked out at a certain temperature depending upon the time of the year At this hotel you could control the cool air or heat at your discretion major kudos Unfortunately a complaint was lodged with housekeeping because a specific request was made to have the sheets changed on second day of  night stay and although the request was eagerly granted the bed linen was not changed Upon a late return to the hotel we made another request to have the bed linen changed The service desk accommodated us as best as they could at p but our sheets did not get changed until a when the overnight attendant came on duty This all could have been avoided had the housekeeping receptionist paid actual attention to my request instead of merely giving me lip service The hotel manager took excellent steps in addressing my concerns I would definitely stay at this hotel upon future travel Thank You,-1.1644866,0.5029269,-0.46140838,1.0000273,-0.8813294,-0.43418178
29,428,4,Very good hotel to stay,2.700762,-5.4423757,-0.29315007,-0.08947608,0.34427595,-0.5172275
2715,428,5,This was my second time staying at this hotel and each time the hotel staff has been accommodating the rooms are large and the decor is fresh updated This is my go to hotel when I need a place to stay thats close to BWI airport,1.3948292,1.6458197,-1.3208623,0.24422571,-0.7759012,0.72217345
29,428,5,We booked in here due to an early morning flight It was a little more expensive than what we usually pay for when staying at a hotel but it was definitely worth it Very lovely clean room and the staff were very helpful and polite The only downside was upon checking out the early morning shuttle driver was running a little late and due to the amount of people and luggage was stressed and became rude when trying to squeeze the last few people on the shuttlehowever the shuttle driver the day before was very friendly and helpful so it all evened itself out,-0.24103421,5.503943,1.597761,-1.374758,0.325392,-0.32840857
2405,428,3,The point of us staying at this hotel was to have safe parking and use their shuttle service to get us to light rail and into the city The shuttle only was available every half hour and was full most of the time We still ended up having to drive into the inner harbor and pay for parking Not to mention that the hotel booked  wedding on one day All of the wedding guests parked in the parking lot of the Hilton as well as the adjacent hotel and we circled for hours trying to find parking to no avail We had to park down the street and hope we did not get towed I had gone to the front desk to alert them of the issue They could not be bothered with my issue However other guests stated that they were offered free valet but then had to tip for the service Definitely not worth the price considering its no better than a Hampton Inn or something similar in a lower price range Some of the desk personnel were lovely to deal with but one in particular was irritated if you spoke to her,5.21747,3.0743678,0.5781476,0.13748433,-1.1807381,0.003123356
2716,428,5,Excelente lo recomiendo al  y esta muy cerca del aeropuerto,4.412048,-0.072855525,1.6240216,0.9944463,-0.9744488,-0.58219665
29,428,5,I was surprised to find a newer Hilton at such a reasonable price I thought there would be a catch though it turned out it was just a good find Very nice,0.7183234,-1.7192307,-1.4210362,-0.5308226,-0.40752733,0.33087122
29,428,4,This is a well equipped stylish hotel near the airport Recommended,2.3860185,-5.648964,-0.5726416,0.47028676,-0.21317798,-0.07678515
2717,429,4,This hotel is a great place to stay We were passing through town and needed to board our friends horses at a nearby stable We were greeted warmly by Heidi at the front desk and she even gave our dogs some treats Our rooms were immaculate The hotel is walking distance to some restaurants as well The rest of the More,6.990957,2.5371675,-1.0800787,0.6530898,0.47250563,0.24451706
2718,429,5,I stayed a Staybridge Suites Lincoln North for a month while my new house was being completed That is a long time to be in a hotel with two dogs who are used to having their own backyard However I could not have asked for a better place to stay The staff especially Lucas and Vita were so friendly and More,1.0633216,1.7626241,-1.1954542,-0.7523286,0.09320607,0.6521388
2719,430,5,Excellent hotel very easy to get to Little Italy Was a weekend getaway so perfect setting,2.4146316,-1.2457728,-0.7472638,-0.35926253,0.69010264,-0.9989427
2720,430,5,Great getaway Will stay again,3.2885714,-5.9693003,0.66837496,0.7189275,0.18944496,-0.72075886
452,430,4,The hotel was awesome We even got to see the Bones Thugs and Harmony entourage P The only downside is that the pool was a little gross and murky My son did not care but I would not step foot in there It was tough to see the bottom Unfortunately part of my search criteria for a Baltimore hotel was if it had a pool,5.2582407,5.6210876,1.5930305,0.09494527,-0.13175881,-0.6581715
29,430,5,This was a great hotel Everything was brand new and clean Friendly staff Great location I would highly recommend,-2.234676,-2.5301404,-1.524495,0.23274353,0.5050376,-0.12741259
29,430,4,Very clean nice hotel Within a  minute walk to the inner harbor attractions Room was very clean Indoor pool nice but small Complimentary breakfast was good Nice hotel close enough to inner harbor great price,-1.238585,-2.5878747,-0.4673556,0.10225032,-0.030710816,-0.28076044
24,430,5,seamless clean friendly stay in a good location just off the water in Harbor east nice morning breakfast Nice premium hotel in a convenient area,5.9232173,-3.6558373,0.24470387,1.1412108,0.37329176,-0.43524903
233,430,4,Great hotel for price Large rooms with good views We had small toddler and he had room to play and climbvery spacious Room was very clean and hotel staff was great Nice breakfast eggs waffles French toast fruit yogurt Everything was great but the pool Pool was extremely small and was greenish in color I was surprised at how small it was Other than that great hotel for the money and it is close to the inner harbor and National Aquarium Do not valet as they charge  per day Garage behind hotel was  on the weekend and we parked there  hours During week it was only  to park overnight,1.2407899,6.816474,3.121426,-2.2156618,0.1603252,-0.20595194
2721,430,4,When we st arrived the staff was extremely friendly The check in was swift as far as check ins go but they checked us in to an already occupied room OMG Can you imagine entering your room family in tow and there is someone sleeping in the bed I was frighten embarrassed and angry We returned downstairs and the couple was already calling down about the intrusion The staff apologized profusely and immediately gave us an empty room Needless to say I had a hard time sleeping that night worried that someone might walk into our room but that never happened The rest of the stay was worry free The only other issue was the breakfast time Breakfast at the Hyatt Place was from amam Thats awful early for people traveling with kids or on vacation Id like to take a moment to thank the staff They were courteous and friendly especially Rosalind and Adriel Thank you for a nice stay,1.754581,3.0008578,-0.78004897,0.13286957,0.3242011,-0.99264205
29,430,5,I recommend it for a quick couples getaway walk the area lots of restaurants taverns and live music,1.5019675,-0.93410385,-2.1190448,-0.2175189,1.461231,-0.67684966
29,430,4,Upon arrival we were greeted at the check in desk He was very friendly and did not waste anytime getting us on our way We stayed on the th floor The room was more like a suite It had a king size bed and a sitting area that converted to a bed as well The window overlooked the harbor in the distance and had a ceiling to floor window Very modern room and hotel Our room had a door that conjoined to the neighboring roomthis was the only flaw Im unsure if it was because of the conjoining door or thin walls but we could hear everything they said and was a bit uneasy knowing they could hear us too The hotel offers a continental breakfast It was mediocre like they all are The setup was very nice and very clean We did not park at the hotel  a night instead we parked at the rear of the hotel It was  a night in the public parking garage This hotel is walking distance to Fells Point Harbor East Little Italy and Inner Harbor It is also under a  cab ride to Power Plant,4.761245,1.4877328,-1.458343,0.78298885,0.09846431,-0.49580666
29,430,4,Lovely hotel The pool is small but was lots of fun for the young kids with us The lifeguard was fantastic and gave the boys lots of toys to play with Even in the cold everywhere we wanted to go was walking distance Well definitely stay here again,-5.915153,-1.6640333,-0.7400775,1.2947943,0.79174125,0.5794143
29,430,5,Drs appt at jhh Shuttle convenient Breakfast good,-1.3146465,-3.795746,0.11669208,-0.13968389,0.230477,-0.54653513
29,430,5,Excellent service great size rooms and great location for my family to stay while I had surgery,0.48552617,-1.1359425,0.055216473,-0.8761651,0.20849597,-0.29603082
29,430,5,Very nice and modern hotel Nice complimentary breakfast Nice size rooms with separate couch area Very friendly staff Easy to walk to restaurants and Inner Harbour and Fells Landing Convenient parking,-6.029417,-3.6505136,-0.75738746,1.7149112,0.7101722,0.67739064
29,430,4,Hotel clean friendly lots of restaurants nearby Atmosphere homey,-3.1696754,-4.3701143,-0.0071595972,-0.920358,0.43674293,-0.028749924
29,430,5,Upon arrival we were welcomed courteously The receptionist gave us a corner room with a convertible sofa bed The extra space gave us plenty of room to place all the things needed for the wedding The daily breakfast which were delicious was very convenient to start our daily activities The housekeeping staff were very accommodating and courteous and helpful The security staff were always present near the front door and very welcoming,-1.5018878,4.1049232,1.2558246,-0.15933545,0.2724584,-0.50815123
1027,430,5,We loved the Hyatt Place Baltimore Harbor East is a fantastic neighborhood full of shopping and great restaurants It is convenient walk to the bay and to Fells Point The rooms are very nice and the staff were very courteous Thank you for a great long weekend,-0.63723373,3.6850092,-0.21385676,1.303809,0.63991773,-1.1563356
29,430,2,First off there is no parking valet is your only option which would be fine if it were a better hotel Our AC did not work maintenance had to come reset it three times Very inconvenient at pm pm then again at am The pool is a joke its more like a bathtub And the amazing breakfast they advertise is no better than a Continental at most hotels Over all it was a huge disappointment,2.6324992,3.3860173,-0.8281787,-1.8437264,1.8764246,-0.6476142
29,430,4,Whats really unpleasing is that the hotel has no windows that can be opened and the air conditioning system has old filters as much as I can say Theres a smell of old air throughout the hotel and in the room I was which could only be explained with less than efficient functioning of the ac system,-4.0093484,2.3918016,1.6210666,0.53192204,-1.4366305,1.1432133
2722,430,4,room was very nice and cleaned breakfast was a nice extra very satisfied will book again,-4.7284083,-3.464624,0.91439664,-0.16284311,0.12511964,-0.20679636
2723,430,5,Great experience Friendly helpful staff,-2.0338123,-5.615869,1.095147,-0.11894409,-0.09840218,-0.6311365
29,430,5,Great area very clean and friendly Traveling for business wouldve been nice to have earlier breakfast options,0.3967028,-1.0592872,0.84395313,-0.0046694553,-0.95287055,-1.0791823
29,430,4,Beautiful modern room with water view Close to new Dinosaur BBQ resteraunt Staff was great as was free breakfast Shower was luke warm and parking and on site food bar was a little pricey,-4.9720697,0.13608146,0.926756,-1.6726679,1.4538256,0.1867739
29,430,5,Very nice breakfast with lots of choices high quality offerings and comfortable seating,-6.3215213,-2.1423612,0.28662384,0.61670756,0.9566667,0.5958243
2723,430,4,Actually in room did not workand the pool is very small other then that stay was good,-3.5981886,-0.58097196,0.77357095,-1.6432608,-0.08278276,1.2121806
29,430,4,Well laid out floor plan Comfy and roomy Shower water pressure was a little low for me but well designed bathroom Would stay here again Cheaper parking  block away on weekends,1.1548783,-0.2606575,-1.267109,-1.4065434,1.2910932,0.33338076
29,430,1,When we arrived in our room around  pm we noticed a very strong odor We tried waiting it out for about an hour but it never subsided We think the smell was marijuana At about midnight we had to pack up all our stuff with a  and  year old and swap rooms Hotel offered no type of reimbursement or anything,-4.330337,-0.07343159,-0.5981239,1.1726098,-0.3007179,1.1971655
2724,430,5,very nice hotel but a little high price,1.6877339,-5.031002,0.030078242,-0.1618166,-0.45377055,0.045428813
71,430,5,Just a wonderful time the staff was outstanding,11.299442,-3.9467874,3.1490846,1.0912919,1.0380476,0.62770593
29,430,4,The hotel staff was fabulous I dealt with Franklin and India and was very pleased with their service The room could have been a bit cleaner and the pool and area also needed a good cleaning but overall the hotel was in good condition,-2.6751459,-1.115709,-1.3376727,0.36972404,0.530247,-0.024347922
29,430,3,The room was ok no water in the room stains in the carpet and the water cost  pb in the lobby No parking and the valet cost  per day,-3.0461214,-2.6386142,0.30269137,0.65981793,-1.07391,0.59573877
2725,430,5,Brand new feeling chic expert decor design Beautiful rooms with sitting area glass shower Small fitness room with dumbbells small indoor pool One block from Whole Foods  blocks from Four Seasons located in East Harbor Good price I would do again,1.2484115,-1.5524545,-0.70855576,-0.22460787,0.255443,-1.0632327
29,430,5,block walk to the inner harbor Staff was excellent  front desk manager carried bags to my room for me since there were no luggage carts available Will stay again if I visit Baltimore again,1.0010028,-0.8933734,0.48042774,-0.72618055,-1.0962049,-0.17118336
76,430,3,The bell hop and guest service was good until after I checked in and shift change I asked the next one on duty of there was room available and she said no for more family was gonna get a room there while sitting at the bar I watched a couple walk in off the street and ask if there was rooms available and low and behold they were rented a room,2.6418,4.502068,0.99366003,-1.4492207,0.26651,-0.2133871
29,430,5,Close enough to the harbor or be an easy walk Near a movie theatre and an ice cream store Very convenient,0.60580295,-2.2683492,-0.02450204,-1.8351959,0.56916684,-1.1830857
2726,430,5,My girlfriends and I celebrated there BIRTHDAY and Recovery in Bmore It was our first time in the hotel The staff was excellent especially the ManagerRozellen She very helpful in given us the best restaurant and clubs to go toOnly bad thing I did not like was paying too much for valet parking it was very costly But overall it was close to the harbor the other end by Fells Street which was great small local shops and bars If you looking for different view of Baltimore this hotel is where u need to be We shall be back in June,3.368049,1.1394451,-1.752665,0.77738315,0.34141225,-0.48920396
2727,430,5,Everything was amazing The staff was very helpful and professional at all times It was a very welcoming atmosphere It is located in a great area where everythingmall restaurants aquariummuseum etc is in walking distance,-8.161814,-2.570456,0.8339046,1.7373486,0.09612408,1.4447511
29,430,5,second time that I stay in this hotel and it was great Great location within walking distance to both inner harbor and Fells Point with plenty of bars and restaurants and shopping the hotel is right around the corner from a couple of great restaurants my fave TenTen and Whole Foods the staff is always very nice but the hostess at the front could not figure out where the rooms with a view of the harbor were so although she tried to accommodate our request we ended up with a room facing the opposite direction looking at a brick wall other than than the hotel is great very convenient barsnack station in the lobby great hot breakfast and fabulous gym small pool,3.376204,3.8136666,-0.9126961,1.6050404,-0.11643287,-0.13068691
141,430,3,Problems with room  brand new Hotel paint peeling tile broken in shower room flooded,-4.0073566,-4.7233686,1.1830748,-0.67840594,0.40495816,0.050955206
1141,430,4,Rooms were very clean Staff was very helpful Hotel in walking distance to restaurants in little Italy Suggest using parking lot behind hotel Parking is about  compared to hotel valet at ,-0.78903353,-1.5863914,1.229852,-2.204935,-0.6578329,0.57165146
144,430,4,Clean hotel with exceptional staff I would have given this hotel the highest rating but unfortunately they decided to put low flow shower heads in the rooms My room and other rooms reported by friends who stayed here last weekend all had the same complaint They could barely rinse the shampoo out of their hair It was that bad,2.3694606,2.3923333,-0.07143036,-0.82546026,-0.12225496,-0.39878103
29,430,5,Hyatt Place was in a great location Tons of restaurants nearby and short walking distance to the harbor The rooms were so neat and clean and so comfortable I really enjoyed it The only downfall was parking The hotel does not have its own parking garage They do have Valet parking but it was too expensive Good thing there was a municipal parking garage right behind the hotel that was cheap because there was not a lot of street parking nearby We ended up taking ubers to other locations that were longer distances so we did not have to go in and out of the parking garage and pay each time,-3.596982,2.4103663,0.35480925,-0.021604141,-0.12839358,0.16775839
29,430,4,It was a wonderful stay however for some reason money was transferred out of my bank account towards this hotel for  and nobody knew why which was disappointing However the stay was great,-3.9053729,1.4793098,-0.6531952,-0.4262633,1.0492213,0.8693414
203,430,4,Initially I was a bit apprehensive because of the price of the parking and the lack of photos of the front and street view of the hotel But I was very relieved by the parking garage around the corner of the hotel which costed  versus  for hotel valet parking I was pleased with the location of the hotel as it was very conveniently located near a great restaurant Nandos a  hour CVS and a Whole Foods market The staff at the hotel were very friendly from the moment we approached the outside of the hotel to the front desk life guard at the pool and servers during the free breakfast Great experience,0.77900076,1.0693555,-1.8361802,0.63420516,-0.3658554,0.23445696
111,430,4,Very nice new hotel in neighborhood convenient to Fells Point and Little Italy Hotel was still under construction lobby bar and restaurantshops attached around corner did not seem to be open yet for example,-6.640365,-0.7349974,2.819453,-0.54604596,0.49824414,0.34288728
29,430,4,Nice hotel pool was cold and could have been cleaned through the day,5.181245,1.3409876,0.5755285,-0.5548599,0.80163646,-0.74004483
29,430,5,I was here for a business trip I could not believe the cleanliness and size of the room Good staff and breakfast as well,4.65147,-2.4081867,-0.8437209,-1.0515344,-0.6467111,0.7749159
29,430,5,The hotel is well located The room was great Staff very helpful and polite Breakfast was not the best,-3.0006402,-2.532254,0.4138001,-0.5370318,-0.8245788,0.38044164
96,430,5,New hotelnice size rooms and large bathroom Great breakfast selections Inner Harbor  block walkgood dining within close walking distance in Italian Town or Fels point,-4.4418287,-3.0332053,0.48686743,0.8402396,0.14710371,-0.4718723
29,430,5,Last second decision to visit Baltimore We were greeted by Marq a pleasant young man who upgraded us to a king suite She even provided us discounted tickets to the aquarium when we checked out the following day The room was very spacious clean and quiet Our room was close to the elevators but we did not eben noticed it The location of the hotel is central to the inner harbor offerings and to LittleItaly and Fells landing There are many upscale stores nearby to browse as well as many fine restaurants The gym was fine to work a quick sweat Breakfast included was decent but nothing to rave about Overall the staff was very courteous and the hotel had a modern edge look which suited us just fine Marq was the superstar during our stay HIgh recommendation,1.0938228,2.3015983,-0.7342414,0.75861746,-0.27291405,-0.39789537
24,430,4,Overnight business stay Brand new Hotel Neat and clean Friendly staff This is the rd Hyatt Place I have stayed since November and the concept just works well for me It was a trudge in the snow to Fells Point but when warm weather arrives it will transform into a nice stroll Will return again,-0.34693566,-0.33111727,-1.4505979,-0.14776869,0.04957208,0.08214624
29,430,5,My second stay was almost as pleasant as my first The room and amenities werE comfortable and well appointed,1.401476,-0.29457423,-0.894805,-1.3653619,0.44169334,-0.4458955
628,430,5,The staff were so helpful the breakfast was delicious and the beds were very comfortable,-2.3879654,-0.6718988,-0.32594627,-0.3567298,0.1334887,0.14523958
29,430,5,Hotel is in a great location easy walk to inner harbor Plenty of restaurants to chose from as well Staff was super friendly let us check in early and kept our bags after checkout,0.5840037,0.30613345,-0.78403074,-0.6409544,0.19761649,-0.3720603
2728,431,4,I spent a whole day at this Holiday Inn for a conference The conference room is well equipped and the employees are always making sure everything is happening right The space outside of the conference room is a bit cramped but the lobby is ample so all the participants can move to the lobby is needed It all looks clean More,0.5973358,2.6067772,-0.32554713,-0.9174737,0.06989392,0.13645339
2729,431,2,This hotel is fresh and clean The bath was spotlessand very pretty No shower cap provided though For a newly renovated property however the lack of maintenance is shocking The television emitted a sharp prolonged buzz every two minutes or so The thermostat was either broken or disabled and since the windows do not open it was stifling Yes I More,-3.20745,-2.2366805,-0.33250782,-0.90278554,-0.31140387,0.07010049
2730,432,3,Management team arrogant and does not appreciate customers I was working in the area and planned to stay at this hotel until mid September bot moved to another hotel where I felt welcome,-1.1710306,0.29054672,0.10789132,-0.55704534,-1.034681,0.31865793
65,433,4,Bad We had a  queen bed studio for  people It was a little tight maneuvering with the pull out couch outbut otherwise was good Good Staff was wonderful,1.910177,-2.6914222,0.5238909,-1.9928817,-0.24807808,-0.11300987
346,433,4,Good Location to Camden Yards Inner Harbor and light rail stop,-7.5872855,-4.2692437,1.1046468,1.4859356,0.6278743,0.20559078
65,433,1,Bad The hotel did not have a fresh clean smell and the appearance was not appealing,1.4697977,-2.1469524,0.22277437,-0.9997842,-0.33995485,-0.12492854
2731,433,4,The only negative was it was supposed to be a non smoking room and as soon as I opened the door you could only smell cigarettes The hotel was just an exceptional value I have never tried the Hampton before but I will definitely return,1.2126684,-1.0959861,-1.6851364,-0.54937243,-0.49453372,0.23472519
2732,433,4,Good Best Hampton Inn I have stayed at,-0.7623615,-3.2010674,-0.16796267,0.7451271,-0.41257593,-0.16032565
2733,433,3,Everything was nice price location and breakfast,-0.082860544,-2.9861789,-0.1831582,-1.3616822,-0.123596966,0.36670807
153,433,3,Bad A lot of the staff had a do not ask me its not my job attitude At the check in desk personal phone calls had guest waiting  to  minutes before even responded to Good The building was beautiful it quick walk to the waterfront The valets were great and not only did they hold our bags but the car until we were ready to pick them up later that night,-1.2411555,-0.45097336,-0.6658539,-0.3700979,-0.16429135,-0.30155814
2734,433,4,The breakfast had a little to be desired And we were not told when it ended so when we showed up there was very little if anything left But the staff and facilities were very nice and clean I would probably stay there again,1.076447,0.49539492,-1.0314252,0.1309379,-0.4812669,0.29140005
2735,433,5,The Snow lol in I have to leave there How comfortable the bed in room was really nice I needed the peace in time to myself,1.066886,-2.9767728,0.099306986,-0.83539164,-0.042279407,-0.97234815
2736,433,4,The breakfast could have been better I was over charged for parking the first night The valet staff were very helpful The room was fine but a bit cramped for our group,6.309927,-2.5542588,-0.9864589,-0.5667418,-0.18725795,0.3366551
2737,433,4,Construction across the street Nice location,7.1317177,-6.8090963,2.388112,1.0343965,1.1440167,-0.56315374
2738,433,4,Good Excellent location for visiting main tourist sites Breakfast good  different hot dishes every morning Enjoyed using the pool,8.335423,-3.6422176,0.8010235,0.42134678,0.5225487,-0.100997105
2739,433,4,Good We liked that breakfast was served until am Traveling with young adults and children it makes for a hectic morning when we have to get to breakfast by am It was a nice short walk to the Maryland Science Museum and National Aquarium We were prepared for below average temperatures so were able to enjoy our stroll around the harbor We also appreciated that we were able to keep our vehicle parked at no extra cost for several hours past checkout time,0.89743954,1.9165566,-0.10721519,0.051414218,-0.49590126,-0.649182
2740,433,4,Bad air conditioner was a quite noisy when it came on,5.565968,-5.1745834,0.7623283,-0.24618073,-0.5486058,0.56133294
2741,433,4,Bad The valet parking was confusing We ended up just using a parking lot around the corner For the amount that we paid I would hope that there would be free parking somewhere in the vicinity Good The breakfast was delicious and the staff was very friendly,1.0061584,0.92171806,-0.683004,-1.1873956,0.4426167,-0.46456674
2742,433,4,Bad The omelets were watery and tasted odd and the pool was small Good Location was excellent Within walking distance to the Convention Center and Inner Harbor,-3.7203965,-0.927818,0.6276646,-0.39045122,0.3647076,-0.8527895
113,433,4,Bad key did not work Good helpfulness of staff,-4.9305515,-4.567721,2.6564298,-0.62652093,-0.65820235,-0.33882546
2743,433,5,Good Staff especially breakfast staff did an amazing job,3.5430524,-4.178969,0.107715,0.0022682599,-0.25819063,0.009189817
2715,433,3,Bad breakfast could be improved Good good location and clean,-3.6228945,-3.0304754,0.3119493,-0.4050414,0.1704423,0.44838762
1865,433,2,Bad The cockroach in my bed crawling on my liklow Good Staff was very nice,7.8452253,-4.8441358,1.7766248,0.18675035,0.37001255,-0.060520336
317,433,3,Bad The bathtub did not drain properly Good Complementary breakfast large size room,3.3623915,-2.8229055,0.8697194,-0.9324227,0.23752293,-0.8321123
2744,433,4,Paying for parking I thought parking was included Breakfast was great waffles Western omelet yogurts fruits Loved the coffee access,5.492773,-4.9483666,2.020348,0.55120206,0.25913963,-0.65736383
338,433,4,Bad the valet could have been better certain employees appeared to hate their job and the visitors Good the bed was very comfortable the best sleep Ive had in a while the location was perfect as well,-2.4903412,-0.19725282,0.7640578,-1.5198234,-0.3342032,-0.4043305
565,433,3,Bad The fact that we were not able to take advantage of the heated indoor poolit closes pm does not reopen until  pm the following day Good The accessibility to area attractions the breakfast bar was wonderful,12.939991,1.0954245,2.5951607,-0.3274082,1.0152501,0.873453
2745,433,5,Good Best breakfast I ever had,0.5023105,-5.466261,0.8014251,-0.052370846,-0.033246987,-0.8699314
2746,433,4,Bad No parking except Valet for  a nitetoo expensive Good Location,-2.0786397,-3.7851481,1.0668141,0.14871378,-0.6258203,-0.43922195
2733,433,3,Good Everything was nice price location and breakfast,-2.4067848,-2.8632367,0.033411626,-1.1067115,0.28596196,0.1588883
450,433,2,Ive never been to a hotel where I had to pay to park in the facilty  a night was ridiculous the food tasted like it was for a school breakfast the hotel for being in the downtown area looked worst than any hood I ever was in They removed more money than they were supposed to thinking I was not going to notice I was supposed to get a discount rate and they tried not to apply it The pool and the fitness room was cool the hotel was clean,3.153909,4.0523887,1.8513615,-1.336994,-0.6283736,-0.8765734
2747,433,3,Bad I didnt like being charged  a night for parking when everything I needed was within walking distance I will choose a different place next time,-2.1712923,-4.3206177,0.80435556,-0.8452844,-0.7401906,-1.3785262
2727,433,5,Bad The eggs was nasty,10.930407,-6.496503,3.271459,1.2165128,1.2956061,0.63230807
211,433,3,Bad the hotel was just ok the employees were friendly and helpful but the area is a little rough had to walk  or  blocks before you found anything going on other than other hotels The area outside of the hotel is dirty up and down the streets,-1.683932,2.4771051,0.2950443,0.07841371,0.64967,-0.17423484
113,433,5,Good Location to the Inner Harbor and things to do is perfect The daily breakfast was outstanding,2.9629893,0.7689718,0.9134793,-0.75742203,-0.02883137,-1.312192
2748,433,5,Bad Nothing to really complain about Good Only  blocks from from Inner Harbor Everything was in walking distance Breakfast was great Very clean Front Desk people where very pleasant,4.137485,-1.214315,0.35728458,-0.3159119,0.17611946,-0.6581059
2746,433,4,No parking except Valet for  a nitetoo expensive Location,-1.6370049,-4.149964,0.33278653,-0.19678867,-0.54288894,-0.2543049
65,433,3,Bad There were a lot of little costs we were not expecting  parking being a big one Good Location size of room indoor pool,-4.631824,-1.1856102,0.95750666,-1.3384655,0.63333005,0.078222655
2749,433,4,Needed a closer parking lot,4.350063,-7.0116835,1.5321889,-0.08169471,0.51392925,-1.114476
2750,433,4,Bad The pillows were too bulky Good I loved the convenience Everything we needed was right there,1.4180088,-4.3890786,0.09214639,-0.45265427,0.2425144,-0.77879834
71,433,3,Bad Parking was horrible I mean  for a room that was not all that and then pay  just to park Parking shouldve came with the  Good Breakfast in the am,2.3325052,-0.93131274,0.963865,-1.0753871,-1.3571235,0.39107567
2751,433,5,Bathroom had no soaptissues Took over  hr to get car Very friendly staff,-4.178822,-3.8273294,2.0760686,-1.9771044,-0.19711307,0.015722403
2744,434,2,Mold in tub,8.734284,-7.027635,2.3246315,0.94474876,1.2838403,-0.08910973
2752,434,5,Bad Nothing  Good Very Very relaxing All the ammenities were in walking distance of the the hotel,9.638538,-3.2873337,1.0520886,0.5531203,0.09381721,0.5372011
