user,item,label,reviews,review_emb1,review_emb2,review_emb3,review_emb4,review_emb5,review_emb6
3304,538,5,We have stayed at the Tarpon Inn Dozens of times over the years with the latest being Valentines Weekend. It is a historical site for sure. The rooms are all decorated differently with vintage photos from the area. The small swimming pool is great to dive into after a day on the beach or fishing. It is also very close... More,-1.2821122,0.6950869,-0.42764637,-2.1618314,-0.22104831,0.5269436
3305,539,4,"This is a great hotel which located on the Bay in Dunedin which is convenient to local cities i.e., Tampa, Clearwater and Tarpon Springs. You can walk directly into the downtown area within minutes and enjoy a local ice-cream shop, arts and boutiques not to mention great restaurants close by. Be sure to enjoy the Jolly Trolley. You can tour... More",-1.1913748,-0.69061166,0.25501862,-1.6409901,-0.001323592,0.09825099
3306,539,3,"We booked this hotel because we wanted to see Dunedin. We've stayed just up the road at the Safety Harbor Spa (wonderful!!!) so I guess we were spoiled. We were told we would have a room with a water view, it was, OUTSIDE THE FRONT door! Our balcony overlooked the parking lot with the yachts on the other side. The... More",-0.7112967,1.3178966,-0.18399696,-0.41577226,-0.94186324,-0.45174462
3307,539,5,"I enjoyed my stay at this hotel. It is in an excellent location - waterfront- right near the downtown Dunedin action. I would recommend staying here. The hotel has a bar and restaurant, waterfront view, great parking, great views",1.5110115,-1.3153043,-1.06085,-1.2269384,0.61719775,-0.23642826
3308,539,1,Do not stay here!!! THIS IS THE WORST! I had a horrible experience. The hotel is smells like fish. Their is a swamp located outside the door that you enter your room. Management does not call you back when you have problems. I had to call the corporate office in order to get a call back from them.The tub got... More,-1.7081532,1.5815686,0.4642394,0.3937161,-1.8196226,-0.15828072
3309,539,5,"Well this was a surprise find, wonderful location, Marina view to our front and Harbour view to our back, the restaurant and bar were first class, good service and helpful staff. The room was a good size and clean. The small town was quaint with enough shops and restaurant to keep most people happy. Would recommend this area if you... More",0.049253073,0.14203243,-0.7891423,-0.8275794,-0.093212724,0.12624638
3310,539,5,Hi we came across what we would say was  of the best hotels by chance as we had booked into the Don Cesar for  nights on arriving we were thoroughly disgusted by a few things so as it was late and the day before New Year's Eve we had to find somewhere to stay thankfully we were able... More,-0.86108476,0.4263445,-0.76727235,-0.8510023,0.054615628,1.0416765
65,540,3.35,Bad: The bed was not comfortable at all. Good: The room was very very clean.,-4.2868176,2.2206116,0.4452042,0.5147876,0.20070869,0.037612803
3311,541,5,Heating and AC are big on my list of things that need to work just right. The system they have here is perfect. The have a heat and cool switch and with auto the fan does not stay on your entire visit. Wish more hotel had this type system. We left the same type hotel in Lakeland and everything else... More,-1.0798217,0.10384538,-0.300221,0.030905915,-0.9376746,0.25551945
3312,541,4,"My second time staying here for a local conference and it has been an excellent experience each time. The hotel is conveniently located and is clean, friendly and the staff is personable and professional. It is my go to hotel when visiting this area.",4.0858274,-2.2920704,-0.81666124,-0.82672244,0.79996043,0.8676432
3313,541,5,"We had a great experience on this hotel, good premises, really clean but what really impressed me the most was the Staff: we were greeted by Brianda and Carlos, and they were absolutely amazing, they were .extra helpful to us. This hotel was a little bit far from Miramar Outlets but it was by far the nicest place we could... More",-1.2932948,-1.1375933,-0.29938617,-0.42904574,-1.1679273,0.5894261
203,542,4,"The hotel was good, not great. I did not feel pampered - but I was comfortable (I think it supposed to be a  star hotel). The nice thing is that its close to the shopping mall which has a grocery store on the lower level! The mall also has a great food court also you can easily stock your room. The hotel staff was very nice and accommodating. I would stay here again. However!!!! Get rid of the . charge to use the sauna, it's ridiculous moreover, they can not possibly be making any 'real' profit off of a . dollar charge.",1.2796823,-3.5744197,0.6018699,1.950459,-1.1654617,0.10717499
3314,542,5,I enjoyed it,9.249801,7.042922,2.7990425,0.5249903,1.5524613,0.97463155
620,542,5,"We had an amazing time. The hotel was a perfect place for us. And, every staff person we came in contact with was outstanding! We plan on going back.",-1.3320746,0.6171221,-0.5854259,-0.42939642,-0.2019332,-0.3412747
58,542,5,"Great space and the bed was heavenly. The only critiques I had were the fact that I had to pay  for wifi and there was no room service, both of which surprised me about a hotel at this price point.",0.8598243,0.9654099,-2.3264523,0.56653476,0.22161207,-0.36636302
58,542,4,"Great hotel in the heart of Union Square at a very reasonable rate. We were attending an event at ATT park and Earlier that day we devided to stay in the SF overnight. The Marquis had rooms available, at a great rate and close to ATT (. UBER ride). The hotel is beautiful and our room was immaculate. Staff is very friendly and kind. The only negative was on the day of our arrival, we waited on Mission Street for an hour to have valet park our car. The valet attendants were very apologetic and the desk clerk upon hearing how long it took, gave us an early check-in. I would most definitely stay here again!",3.7577972,-4.6357718,0.35034445,0.6327606,-0.20400693,-0.465075
3315,542,4,perfect,9.8680315,8.888212,4.798894,1.0313939,2.1558769,1.2677543
2276,542,5,Great central location,5.7818246,8.016756,3.716091,0.3377043,1.8109456,0.3814245
58,542,5,Great for short business trip.,-1.1092951,4.4615536,0.39665505,0.42986503,0.769885,-0.07429386
58,542,5,Wonderful stay--- really enjoyed it.,-1.7463645,2.92112,0.19176115,0.8696377,0.122345716,-0.4913826
3316,543,2,The Hotel Laguna has location -- on the beach and in downtown Laguna. That's about all it has the facility is very tired and in need of a complete renovation. It does not provide the level of service that I expect of a hotel that charges what it does. Among the many annoying features are paper thin walls that leave... More,0.8440454,-2.4892232,0.780555,-0.13827766,-0.84342325,-0.2034762
3317,543,4,"Room was small and kind of noisy (on highway side). It is an old hotel, so not a place to go if you like squeaky clean new stuff. However, it does have character. The breakfast was good. They give a  discount for guests. Valet parking only (which is necessary in that part of town) was  per night. Location... More",1.1653428,0.76068854,-0.025747122,0.43174437,-1.0240256,-0.4230549
3318,133,5,This place is great it has a great breakfeast clean rooms and Free wifi. Would Def stay here again. Thanks,-1.7334918,3.4783382,0.66298276,-0.28403673,0.05277845,-0.20577326
3319,418,4,"I stayed here while on a work-related trip to learn more about the Army. I was impressed with the efficient and friendly customer service. The free breakfast, cookies and indoor pool were nice touches. The bed was comfortable and room was spacious. The toilet was not cleaned very well and the doors could use some attention. There's nothing worse than seeing... More",-2.2372315,1.6779209,-0.35632703,0.31408575,-0.6330642,-0.7129787
3320,418,5,"After Goliath hit Rural Southwest Oklahoma, our family was among the several thousand left with no electricity and no water. To cope with the situation, I began contacting hotels/motels in the Lawton-Fort Sill area on December th. My call to Comfort Suites () - was answered by Chris, and this was the beginning of a pleasant experience in spite of... More",1.6656301,-0.72617275,0.32664928,-0.6868109,-0.6573498,-0.56632656
3321,544,5,My friends and I decided to try out this little but beautiful hotel on Pine Creek this year for our annual overnight bike ride. We were not disappointed. It was all we expected and more. Rooms are perfect for sleeping after a good bike ride. The loft gives a beautiful view of the deck and creek. The hotel seems to... More,-1.9532683,-0.6526512,-0.54256785,-1.1430867,0.10153921,-0.11301237
3322,545,5,The Hampton Inn in McAlester is a cut above the rest. The Manager and staff do an incredible job providing outstanding service. The suites are clean and comfortable with plenty of amenities. Breakfast is always Great in the mornings! Awesome experience!,-1.6711137,-1.2465535,1.1142286,-1.3739064,0.42299244,-0.37613937
3323,546,4,"This room was exceptionally clean! Check in was speedy. The front desk staff was very helpful. The only downside was the free Wi Fi was very slow. This is the only reason I gave just a four rating. I slept well until a family leaving early was very noisy and woke me. This, of course, was not the property's fault.... More",-0.78303456,0.01312607,0.5875415,-0.018965673,-1.2932398,-0.28659013
3324,547,5,Amazing hotel! Great location! Starbucks and lots of restaurants were right down the road. The hotel has been newly renovated so everything is nice and new. The rooms are spacious and comfortable. The only thing I did not like was that housekeeping came by at am. A little too early in my opinion. But overall I give this place  stars!,-1.441627,0.4706678,-0.39201578,-0.22595121,-0.9209029,-0.023871401
563,547,5,"Calm environment, great breakfast, helpful staff.",-3.817046,3.046096,0.26951823,0.97800833,1.1265724,0.15540387
58,547,4,Staff very helpful at check inn. Excellent recommendation for eating places. Will stay again.,-3.8200207,3.612997,0.2458238,0.017969057,1.1212493,-0.09085636
3325,548,5,"We were on a family trip and had an unexpected overnight. Pulled up, walked in, were treated well, and check in was a breeze. The pool facility was nice, the room was clean and nearly brand new. The breakfast was everything you needed. The parking lot felt safe and have  complaints or concerns about this property.",0.4813254,-0.2975165,-1.7949393,0.98359865,0.3187586,-0.2182696
58,547,4,"The room was nice, locations was great, very comfortable. Only thing was there were small roaches in restroom and tub.",0.14905216,0.13376676,-1.7676334,0.9538564,0.43256417,1.9384853
3326,547,2,"Room smelled musty. No elevator, and very second rate breakfast. Definitely not worth the price.",-1.1256249,3.8770623,-0.87739986,1.1173042,1.2480168,-1.0831033
58,547,2,"This hotel was newly renovated, which made me expect something better. The room smelled awful, and there were dead crickets on our bathroom floor. The decor had in the room had in fact been updated. The bathroom had old tiles old tub old toilet with a new vanity top and mirror. Everything else was obviously old. Our black out curtains were held together with paper clips, we could hear EVERYTHING going on in the room next to us, the hallway, and upstairs! When any doors would shut, our room would loudly vibrate. Our check in clerk was very nice and she tried to help us with anything we needed... Also, no elevator and my parents who are elder, were placed upstairs, making it hard to get them and their luggage to their room! This simply was an emergency place to sleep, but I clearly overpaid, because it was no better than Motel  (and it was double the price)",3.002759,-4.4754243,0.47653574,0.20545498,-0.7687882,0.14708667
3327,549,5,"We only stayed for one night, but I think would have been very happy had we needed a longer stay. The staff was very courteous and helpful. The lobby area and our room was very clean. While we did not use the kitchen area because our stay was short and we were out of town for most of the day, everything... More",-2.1333756,0.98028874,-0.18404754,0.017225306,-1.0690814,-0.12780522
3328,549,5,"Staff accommodated our room request upon arrival. Rooms were extremely clean organized. Kitchenette is a nice touch. Nice pool for the kids, no spa. Breakfast food selection was average, limited space. Great place to stay at a great value!",-1.25997,-0.21336661,0.06126201,0.15541686,-0.7781633,0.21898136
3329,549,4,"This is a fairly new property. Rooms are spacious, and the kitchenette is nice for families or people with long stays. Extra-large TV, something you do not see much in mid-priced chains. The property has worked out the front desk bugs mentioned in earlier reviews. Check-in and out went smoothly. Good selection of cold breakfast items. Hot items come in packages... More",-0.95822644,0.87743104,-0.37078494,-0.69341224,0.06876916,-0.38638952
3330,549,4,"Home  was a nice hotel to stay at, and the staff were respectful and delightful. The room was clean and spacious, the appliances and technology. Not sure if the hotel has rooms with bathtubs, but a bathtub would be helpful with small children. The grandchildren loved the indoor pool, and the sofa bed. The refrigerator and the microwave were... More",0.34210396,-0.71432215,-0.72636694,-0.09144106,0.12204949,-0.4734052
3331,550,4,"Nice menu of american cuisine. Steaks, pasta, salads, chicken. Rueben and sweet potato fries were very good. Onion rings a little greasy. Chile very good. Nice crowd with families. Recommended. We will probably stop again.",-0.8557647,0.33078682,-0.82713026,-0.32308954,0.6588441,-0.3046234
3332,551,5,Be sure to try the Landmark. Best breakfast we've found in the area. Great food and great service! We make sure to stop here we go to camp.,-0.48097694,1.391663,-0.49785313,-0.90621346,-0.17894119,-0.0584062
2751,552,4,The hotel was nice and comfortable. Clean and spacious. Convenient to many restaurants and stores. Kids loved the pool. Staff very courteous and helpful.,-1.2420236,0.530146,-1.2775495,0.89492583,0.8728204,0.017502574
205,552,4,We have stayed at this Comfort Inn many times and have always been happy with the service and amenities. We enjoy the pool and the included breakfast.,1.0676913,-0.05429056,-2.1314318,-1.7960289,0.81218135,0.59292716
3333,552,5,"Absolutely no negatives. Large room, comfortable bed. Quiet. Great wifi. Quiet A/C. The breakfast was much better than the typical free breakfast. Within walking distance to two good restaurants. The rail road museum in Altoona is close and interesting.",1.1040751,-2.7541363,-0.11710484,0.8969953,1.150142,-0.8075962
248,552,4,"The staff at this Comfort Inn is wonderful. They are always very accommodating with us and help us out. We've stayed here more than once but always in room . It's a very nice room, it's clean, and the beds are comfortable. The included breakfast is quite good for a free breakfast and my nieces love the waffles! My nieces also love their pool! It's pretty average size for a hotel but big enough for us. Marzoni's is just across the parking lot which is great for us because it is our favorite restaurant in the Altoona area.",0.8469253,-4.7143564,0.07793499,-0.7025235,0.7849508,0.3704949
3334,553,5,"In town for a sales training. Company made a reservation at the Best Western Plus. Had a wonderful stay with great staff, clean rooms and good breakfast. The mattress was comfortable and had a good sleep, especially needed since was in training all day!",-2.6068652,0.21485889,-0.27632216,1.0115582,0.25919297,0.4105856
3335,554,4,My daughter and I stayed here in February  while we were visiting Duquesne University. It was right off campus and so conveniently located. I would highly recommend this location for a campus visit.,1.6668273,0.30973187,-0.39854804,-1.6021945,0.6878266,-0.33787125
3336,554,5,"We had a phenomenal experience here. The current event planner stepped in only a couple of months until our daughter's wedding and really took great care to make this a perfect day for all concerned. The food was exceptionally good, the coordination flawless, and the quality... Read More of the staff superb.",-1.2222586,-0.5424497,0.051654357,0.119362004,-0.61340696,-0.41611096
3337,554,5,"We stayed here when going to Pittsburgh for an event at Duquesne University. We love this hotel because of its proximity to Duquesne and downtown. The rooms are clean, large, and have wonderful views. The staff are always welcoming and friendly. We will continue to stay here whenever we visit Pittsburgh!",-4.6982327,-1.1213466,1.9342692,-1.7486924,0.79668903,0.1438069
3338,554,4,"This is a nice hotel, well placed for the business district and a short walk from Market Square. Good Gym and swimming pool, very friendly and helpful staff. Rooms are a good size and well appointed. Would benefit from adding a safe to the rooms, a bit unusual that his is not provided these days.",2.4275503,-1.3477347,-0.43253028,-0.7242122,1.0821323,1.0021262
3339,554,5,"Would be happy to give  stars if I could. Outstanding in every way. Service is the stand out. Everyone was exceptional. The room was very nice and the bed was the coziest ever. Food was great! Wish the door that connects the adjoining room was better. Better locks and a heavier door would be appreciated. Otherwise, all was really... More",-1.2580113,0.8800435,-0.7918698,1.491411,-1.1460658,-0.80970967
3340,554,4,"Fantastic and helpful staff, typical Marriott room (with Direct TV which has dropped some channels like Bravo, etc.) but the Concierge lounge and staff were awesome! Service top notch, quality of food and desserts were unbelievable! Wed am had a chef making cooked to order omlettes, take that Embassy Suites! View from lounge on th floor nice, no Marriott Budapest... More",-3.8247156,-0.8646831,1.8159148,0.7281297,-0.11188869,0.14518623
3341,554,3,"I think the best thing this hotel has going for it, is that it is close to the hockey arena. It was my first time to Pittsburgh and it seems like a cool city and was looking forward to the view but I got a room on the wrong side. There are fake orchids in the room. I expected more.... More",-3.3966718,-1.1487343,0.50343585,-0.27249205,-0.5112483,0.25968197
3342,554,4,"When I checked in the clerk asked me what brought me to Pittsburgh, and I told her it was our anniversary. She immediately upgraded the room to a high floor corner () and gave me a coupon for two for the breakfast buffet or a credit of  for room service. . The room was so large you could have... More",1.1023593,-0.7221152,0.24109639,-0.34897977,-1.0290769,0.018714694
3343,554,5,Dropped by Pittsburgh overnight on the way to DC. Marriott staff bent over backwards to accommodate us by upgrading our room to two double beds. Bell staff went above and beyond to guide us to PNC Park to take in a Pirates game. Excellent stay!,-3.0524328,2.4488459,0.22071344,0.08991746,0.004775891,-0.669118
3344,554,5,"Hotel was clean. Our room was a standard with king bed. Room was spacious with plenty of amenities. In room coffee with to go cup and lid was great for a Sunday morning after being out late Saturday. Bed was very comfortable. They had magazines in room which I loved I sat on the comfy in room chair with ottoman,... More",-0.36492196,1.1461233,-0.958988,-0.098329365,0.25161624,1.0603344
3345,554,4,In town for the US Open it was a bit noisy the night the Penguins won the cup but it was a comfortable room with quick room service. The only negative was I had waived room service for the first day and the maid service never showed up all week- i had to call to get them to clean.,1.4030218,0.8123922,0.25509414,-0.43446252,-0.81890976,0.21221799
3346,554,5,"As a Marriott Elite member I have stayed in a few properties and this one rates at the top! From the staff to the amenities I highly recommend this hotel. Tony the bartender was great, took care of us well.",-3.0353856,-1.0607616,0.23010702,-0.9380294,0.18812574,0.19708042
3347,554,3,This hotel in the town center had a nice looking bar with uninterested lady bartenders. It is ok for a beer but not expert real hospitality. This can be done better. Marriott quality had a higher standard. This bar does not level the compagnies standard.,-0.4818975,-3.1648433,1.8944979,2.133569,-0.293972,0.7139653
3348,554,5,"It's a great hotel to stay, good customer service and a great location. I will recommend this hotel to everyone. Food is also great. Though I like only Indian food, I really enjoyed curry Rice and breakfast.",2.2025886,-0.5045315,-0.8049797,-1.3286794,-0.38010406,0.54195905
3349,554,4,"We stayed here on a Saturday before a Steelers game. The hotel was easy to find, and had an onsite parking garage (a little pricey, but it's pretty on par with other places in the city, and I liked that it was on site and underground). The rooms were nice, clean, and comfortable. Nothing fancy, but had everything you could... More",-3.0521255,0.89694124,-0.16058367,-0.25936213,0.19476527,-0.4277547
3350,554,5,"Stayed here for the Steelers vs Colts game in December. The hotel staff was extremely friendly, knowledgeable, and courteous. Prior to booking I was worried about the location and how easy it would be to get to the stadium, but taking the T was extremely easy, safe, and clean. We were able to get back from the game in only... More",-1.508556,0.42476642,0.6185348,-0.8535446,-0.55206865,-0.688122
3351,554,5,"Stayed here to attend the Penquins/Sharks game. It is right across the street from Consol Energy Center. The valet was very informative about area restaurants and when to go to avoid hockey game crowd. The bellman was also helpful and gave us a coupon for a free appetizer from a bar across from center. He was very well dressed, we... More",-4.476743,-0.4870764,1.4126959,0.059258025,-0.39596772,-0.18633433
2377,554,4,"I traveled to Pittsburgh for two football games during Halloween Weekend: the Wagner College-Duquesne University game on October st and the Steelers-Bengals game on November st and, needing a hotel room for the evening of October st, chose Marriott Pittsburgh City Center. The hotel could not be easier to find just follow the signs for Consol Energy Center (home of the... More",2.6946735,-0.40503007,1.4472402,-0.61815906,-0.74404347,-0.66475075
834,554,4,"I stayed here with two friends as we were in town for the Cubs vs Pirates game. If you're a sports fan - baseball, football, hockey then this hotel is the perfect location! It's located just two blocks from the Steel T Plaza Station. (it's the Pittsburgh version of the Chicago El) and it's free! Takes you right to the... More",0.64955187,-0.30194938,0.17368895,-0.622261,-0.58099186,-0.5330476
3352,554,4,"I have stayed at this property many times and they consistently meet expectations. The hotel in centrally located next to the Consol Arena. A short walk to downtown buildings and Duquesne University. Hop in a car and you are a few minutes from the Strip District, South Side, stadiums and museums. This hotel is up to the Marriott standards. The... More",-0.53210205,1.5402125,0.0683746,-1.0705041,-0.3432373,-0.75773305
3353,554,5,Room is a little bit spendy at close to /night but it's a nice big room with a desk and a couch. Looks like a junior suite but it does not have the nd TV in front of the couch. If there's a negative it's that you can hear some traffic noise outside the windows. Get a higher floor to mitigate.... More,-2.5162725,0.25611278,0.13970856,0.6467675,-0.7540556,0.61506474
3354,554,4,"So, I met my Valentine at the Greyhound Bus station in downtown Pittsburgh, Pa. I was coming back from Cleveland, Ohio. She was on her way to Buffalo, New York. A few months later we went to an Isley Brothers concert at the Civic Arena. We stayed at the hotel across the street, which is now the Marriott City Center.... More",-5.6013713,0.8318338,1.4395901,-1.1244377,0.21546996,0.18942137
179,555,4,We stayed here last year about this time to catch an early flight out of Pittsburgh. You can tell that the hotel is in the process of being renovated. Our room was done and looked great. The outside of the hotel was also being painted. The shuttle driver told us that the hotel was recently under new management and a lot of items that were left by the former management is now getting done.,-1.8655329,-3.7868063,0.7598443,-0.6458744,2.0122175,0.44565496
3355,555,5,"Other than being told on hotels.com that breakfast was included in our cost, but it was not, the stay was wonderful. We will be back. For being so close to the airport, no plane noise!!!!",-1.8269079,2.2197733,0.9017793,-0.007248398,-1.063182,-1.0376424
3356,555,1,I had a terrible experience with this hotel. I did not have towel rack or telephone in my room. Also there was an issue with the cleanliness of the room.,-0.88345766,1.5414947,-0.70612466,0.94384176,-1.0369819,0.4995432
2406,555,2,"Even though its non smoking rooms, first room had an odor. They changed rooms..odor was not as bad. Bed was not comfortable.",-4.2399783,1.9633352,-0.32077852,1.48747,0.88495046,0.9975956
58,555,1,"Bad experience. Most of the employees live at the hotel. Lady bartender was great but apparently the system in the restaurant went down all weekend so no food and very inconvenient to leave hotel to get food as the hotel is tucked way off in an industrial park. Room stank like feet, bathroom had stains on the wall, light fixtures nearly falling off the wall, carpets were very stained. Overall horrible hotel",-3.0672073,-1.9985201,0.6340847,-0.4263099,1.0693007,1.7128401
76,555,4,No heat. One bathroom light out. Desk clerks helpful,-5.3456526,2.6231542,1.0218221,1.737559,1.3385024,0.11774509
3357,555,4,"Staff pleasant, hard to find",1.7420597,3.977483,0.16784126,0.8861135,1.3752059,-0.39835122
58,555,2,I could not get connected to wi-fi. They had to change my room because there was not any hot water. There was not any food available for lunch. The night time manager was very rude. The day-time manager was very nice and helpful and so was the breakfast waitress. I was not very happy with my stay.,-0.7850283,0.5825282,-0.6685355,0.39296845,-0.7712883,0.5202256
3358,556,4,"Awesome service. Clean appealing room. Very spacious. Breakfast of hot food was excellant. Amazing location. I highlt recommwnd this hitel to anyone teavelung to pittsburgh. Very close to metro, sports stadiums, bars and dininf.",-2.2120738,0.52360183,-0.51514065,1.4114099,0.52390033,-0.19300866
3359,556,5,Stay in Pittsburgh was great. The location was very close to all the places we wanted to go. Room was perfect. Pool was a little small. Breakfast was ok I do not think the staff could keep up with the rush in the morning.,-3.4066038,0.2890605,0.000163372,-0.40948018,0.2867939,0.48402113
3360,557,3,Needing to watch our budget was what led us to  Flags Inn. We did not expect a  Star Hotel just wanted an average one for our  night stay. We have used  Flags twice and would again. Things were not perfect we didnt expect them to be at such a low price but our room was neat... More,-1.0955564,-1.3385073,-0.2855335,-0.038678505,-0.6677927,0.20171598
3361,558,5,"From the front desk to the maintenance folks, these folks are all about customer service. I identified myself as a night worker when I checked in. Working - hours per night, the last thing I wanted to do was come to a dirty room or be awakened by the housekeeping a inevitable knock on the door. The staff made sure... More",0.20277485,1.624085,-0.0465254,0.65565056,-0.8948901,-0.71806127
3362,558,5,This is a great place to stay. I have been going there for  years and will not stay anywhere else. The staff treats you just like family when you show up. Deny always has a smile on her face no mater how late my arrival. Sylvia and her team have been taking great care of not only me but... More,-0.2982205,-0.21002984,-0.6474517,-0.41193342,-0.60317665,-0.098176904
3363,559,3,"We stayed here to attend Kentucky Derby and spent little time in the hotel. The pool was closed for repairs. Friendly staff and conveniently located next to highway. It seems everybody in town smokes, so lots of people hanging around entrance puffing away.",-0.57398957,-0.024919918,-0.66883355,0.4622745,0.3420899,0.3604028
3364,560,5,"We had absolutely no complaints about our stay at Home ! the staff went out of their way to assure we were happy during our stay. The suite was roomy, clean and well decorated, with the best bed we have ever slept on in a hotel!",-2.9434888,0.15928404,0.4129623,-1.2571787,-0.6083248,0.57541025
3365,561,3,Our normal hotels were booked and our only choice was Americas Best Value Inn. First impression was Shocking. IT started with a walk all the way around the Hotel to the back by the bowling alley. Walked in by the pool and Kids running around crazy. our room was close to the Pool and we could hear kids running the... More,0.31617656,-0.2191882,-0.8944958,0.097229965,-1.2999918,0.26529473
3366,562,3,"Cold shower, comfy bed.",-3.8133461,2.8969743,-1.0229082,1.2929845,2.1281743,0.31818777
58,562,3,"There were stink bugs on the curtains! The front desk was somewhat quick to come remove one or two. But by the end of the night, I had removed three myself. The complimentary breakfast was typical, although I would have enjoyed some toppings for the oatmeal. No one bothered to clear the entrance/exit driveway, which is a steep hill, after  inches of snow. There was no other hotel close enough to move to, as I was there for business.",1.4739403,-1.8668035,-0.782398,0.40014458,0.23398809,-0.679207
3367,562,4,"Met a group of guys down in Portsmouth for a weekend of NSW training. Did not spend a ton of time at the hotel but I was pleased with my stay. The room was very clean. Had a nice comfortable king bed. Plenty of room. Had a couch as well. Breakfast was not all that. Had a waffle maker, eggs, sausage, sausage sandwiches, cereal, bagels, toast etc.. the sausage was that microwave junk. ate it the first morning but that was it. I did not check anything else in the hotel out or have a need to seek service. I would stay there again.",-3.8279893,0.37012616,-0.8953556,1.4149278,0.6812827,0.002297701
3368,563,1,"I am not sure who wrote the reviews on this place nor when they were written. evidently they have not been there recently. The outside looks very good but, beware! The man at the register was unhappy and it showed. The rooms he assigned us had not been cleaned, beds unmade and had a horrendous odor. The swimming pool was... More",-2.5418022,-0.15812716,-0.07992825,0.9051647,-0.6009553,-0.2435203
3369,564,5,"My husband and I stay at this Hampton Inn at Easton, MD, and we were so impressed with the excellent customer service we received. It was a special occasion for us and the staff and the General Manager, Jeff Schneider made our stay there very special. Our rooms were very clean and comfortable and each morning the breakfast presentation was... More",-0.39274144,-2.5386183,0.9207608,-1.23428,0.124233186,0.17125568
1889,565,5,"Nice little motel close to Jean Bonnet, and / the price of other hotels in the area. Nice heater in the winter, and a/c in the summer. Ice cream shop next door, and a nice couple who run the place. About to book another night soon.",-4.1788325,2.3754978,0.81135625,0.5220133,0.3941706,-0.018088346
3370,565,5,"Had a weekend visit at a church in the area - and had a very nice stay at this motel. The accommodations were clean and no problems to report. A little older property, but overall a very nice place to stay. Thanks!",-0.8426175,2.1066248,-0.86074007,0.113726504,0.35486618,-1.0360157
3371,565,2,"We were regulars the Shawnee Motel until our last visit on // when Thelma Triplett called and said she was appalled that we had the room air-conditioner on  and I said we were hot and she responded she was hot too and for us leaving it on at  degrees, she was canceling our reservations for Bedford Days... More",-0.087246135,0.49845266,1.3460234,-0.93489146,-0.83475405,-0.10241134
3372,566,1,I agree with everybody that rated this hotel low. It is pretty bad my wife did not feel safe and the room had a musty smell. Staff was ok but location and people around was scary. We ate our dinner and promptly left. Did not even bother try to get our money back.,-2.5268283,-0.6891427,-0.95979947,0.35165069,-0.18192588,0.3913829
3373,566,5,"good location, is clean, seems safer, no people hanging around the parking lot anymore. is close to downtown. although the motel liess than a mile away is cheaper, not sure why, but overall the motel is good place to stay.",-1.7897557,-1.2297963,-1.0076624,0.6563577,1.6238805,1.0163784
3374,567,1,"Right on the highway to Laredo,but rooms set back from road.rooms very overpriced for what you get and not to clean. There was evidence of cockroaches in the room and bed linen had seen better days, very old and grey. There was debris from some rooms lying outside the cabins which could be a trip hazard although the car park/yard... More",-0.35344118,-1.4669098,-0.09959482,1.2976174,-0.32826012,0.44897652
3375,568,1,The manager uses foul language referring to poorly trained staff. Staff does not know how to issue credits after they fail to honor the rate quoted. The rooms are poorly cleaned with light bulbs burned out and never replaced. Staff consists of young children that cannot make decisions nor are mature enough to deal with challenges.,-2.3068075,1.1880798,0.72284806,0.5641817,0.22981289,0.57308817
3376,569,4,"I have stayed at this location many times, never have I been disappointed. I plan to stay again in September for Center homecoming activities. I would recommend this location to anyone staying in Center for business or pleasure.",-0.10987768,-0.6651697,-0.19292566,-1.3735917,0.85379386,-0.47897935
3377,570,4,"Great people great rooms better than most other motels that i stay! You can,t go wrong with this motel it has flat screen tv microwave ice box new carpet in room coffee cozy home fell plenty of light in the room",-1.5083146,-1.3725013,0.28651828,-0.2100391,0.7761136,0.19405675
3378,571,5,"This hotel was wonderful. I stayed with friends and we had a great nights rest which we all really needed. It was the most spacious and beautiful hotel room that I think I have ever had. It was clean (actually the room smelled wonderful, as did the towels!) The bathroom was excellent. So many hotel rooms have poor lighting nowadays... More",-2.6159177,0.09932169,0.34099296,-0.7746089,-1.0932359,0.61267483
3379,571,5,I booked  rooms at the Palo Duro Canyon Inn and Suites. I booked with the Manager and he was very helpful. The hotel is pretty from the outside and the inside is very nice. It was a good choice. They do serve a complimentary breakfast. My group mostly had coffee because we had breakfast booked elsewhere. It was a... More,-0.10312846,2.654223,-0.66216654,-0.53271216,-0.37436643,-0.3226449
3380,571,3,"This is a nice hotel located on the direct road to Palo Duro Canyon. It is a pet friendly hotel. It is a bit dated and the decor is pretty bland, but the room was clean. There is restaurant next door that has great take out food. There is a covered patio behind the hotel, and it was a beautiful... More",-0.29282197,-0.04927891,0.25571963,-1.8338233,-0.7084294,0.5753968
3381,571,2,The hotel was very clean and was very comfortable. It seems to have been kept up real well. I would've gave this place a higher rating but I felt disrespected by a bald man that serves the breakfast. I went into get breakfast and he was just standing there staring at me. he kept offering me more food and following... More,0.39681548,-1.6216344,-0.32082623,0.52000153,-1.089117,0.17346606
3382,571,4,"Hotel is clean, people are friendly, and it's convenient to both the local university and Palo Duro Canyon. Rooms are large and quiet, though the air conditioner makes some noise even at its lowest setting.",-0.7927286,-0.3373469,-1.2329899,-0.16281371,0.510214,-0.2346154
